teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev
SEA,AL,3,0,31,8,1,0,1,3,3,7,6,2,1,1,1,0.25806451612903225,0.3142857142857143,0.3870967741935484,0.7013824884792627,1.0,1.0
SEA,AL,5,0,37,10,4,0,1,5,4,10,10,4,3,3,3,0.2702702702702703,0.35714285714285715,0.4594594594594595,0.8166023166023166,0.0,1.0
SEA,AL,1,1,32,6,1,0,0,1,6,8,11,3,7,7,2,0.1875,0.3157894736842105,0.21875,0.5345394736842105,0.0,0.0
SEA,AL,0,1,30,6,0,0,0,0,4,8,7,4,9,9,0,0.2,0.29411764705882354,0.2,0.4941176470588236,0.0,0.0
SEA,AL,3,1,37,9,4,0,1,3,1,8,8,2,5,5,0,0.2432432432432433,0.2631578947368421,0.4324324324324325,0.6955903271692745,0.0,0.0
SEA,AL,3,1,36,10,1,0,0,3,1,9,7,5,4,4,1,0.2777777777777778,0.2972972972972973,0.3055555555555556,0.6028528528528531,0.0,0.0
SEA,AL,6,0,36,8,1,0,1,5,7,14,11,1,2,2,0,0.2222222222222222,0.3488372093023256,0.3333333333333333,0.6821705426356589,1.0,0.0
SEA,AL,5,0,34,11,2,0,0,4,2,5,7,4,2,2,0,0.3235294117647059,0.34210526315789475,0.38235294117647056,0.7244582043343653,1.0,1.0
SEA,AL,1,0,30,6,2,0,1,1,5,7,8,4,6,6,1,0.2,0.3142857142857143,0.36666666666666653,0.6809523809523811,0.0,1.0
SEA,AL,4,0,36,10,4,0,0,4,1,8,6,3,4,4,1,0.2777777777777778,0.2972972972972973,0.3888888888888889,0.6861861861861862,0.0,0.0
SEA,AL,2,0,34,6,1,0,0,2,2,5,7,2,3,3,0,0.17647058823529413,0.2222222222222222,0.2058823529411765,0.42810457516339867,0.0,0.0
SEA,AL,3,0,32,6,3,0,0,3,2,2,5,3,4,4,3,0.1875,0.22857142857142854,0.28125,0.5098214285714285,0.0,0.0
SEA,AL,3,1,33,6,1,0,0,3,6,9,10,5,11,11,1,0.18181818181818185,0.325,0.21212121212121213,0.5371212121212121,0.0,0.0
