Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS
20120612,SDN,NL,62,SEA,AL,63,5,4,54,SEA03,13084,34,10,0,2,0,4,0,0,1,4,0,7,3,1,1,0,7,4,4,4,1,0,27,11,0,0,1,0,38,12,2,0,1,3,0,0,0,1,0,6,1,0,1,0,8,4,5,5,2,0,27,12,0,0,1,0,richc002,hernf002,streh001,richc002,hernf002,,0.3448275862068966,0.32432432432432434,0.38461538461538464,0.3333333333333333,0.4117647058823529,0.4473684210526316,0.7963800904977376,0.7807017543859649
20120613,SDN,NL,63,SEA,AL,64,1,0,54,SEA03,13931,29,6,1,0,1,1,0,0,1,5,2,6,2,2,2,0,7,4,0,0,1,0,27,12,1,0,2,0,33,8,1,0,0,0,0,0,0,4,0,7,1,1,1,0,10,3,1,1,0,0,27,9,0,0,2,0,marqj001,noesh001,streh001,marqj001,noesh001,,0.2857142857142857,0.27586206896551724,0.34285714285714286,0.32432432432432434,0.3448275862068966,0.2727272727272727,0.6876847290640394,0.597051597051597
20120614,SDN,NL,64,SEA,AL,65,6,2,54,SEA03,17306,37,11,1,0,0,5,0,0,1,2,0,10,1,1,0,0,7,4,2,2,1,0,27,7,0,0,0,0,32,5,0,0,0,2,0,0,1,6,0,8,0,0,0,0,10,5,5,5,0,0,27,7,1,1,0,0,volqe001,ramie004,,volqe001,ramie004,,0.3235294117647059,0.2,0.35,0.3076923076923077,0.32432432432432434,0.15625,0.6743243243243243,0.4639423076923077
20120615,SFN,NL,65,SEA,AL,66,4,2,54,SEA03,29818,35,11,1,0,2,4,0,1,0,2,1,2,0,0,3,0,7,4,2,2,0,0,27,11,0,0,2,0,30,5,2,0,0,2,0,0,0,3,0,7,0,0,1,0,4,3,4,4,3,0,27,13,1,0,3,0,voger001,vargj001,garcj002,voger001,vargj001,,0.3548387096774194,0.18518518518518517,0.34210526315789475,0.24242424242424243,0.5142857142857142,0.23333333333333334,0.8563909774436089,0.47575757575757577
20120616,SFN,NL,66,SEA,AL,67,4,7,51,SEA03,30589,35,9,1,0,0,4,1,0,0,2,0,9,3,0,1,0,7,3,7,7,1,0,24,5,0,0,1,0,33,12,0,0,2,6,1,0,0,2,0,8,0,1,1,0,5,4,3,3,0,0,27,12,1,0,1,0,iwakh001,linct001,wilht001,linct001,millk004,,0.28125,0.4,0.2972972972972973,0.4,0.2857142857142857,0.5454545454545454,0.583011583011583,0.9454545454545454
20120617,SFN,NL,67,SEA,AL,68,1,2,52,SEA03,40603,37,9,0,0,0,1,0,0,0,3,0,8,1,0,0,0,12,3,2,2,0,0,25,7,1,0,0,0,31,6,1,0,0,2,0,1,0,1,0,4,0,0,0,0,6,3,1,1,0,1,27,8,1,0,0,0,wilht001,romos001,,bumgm001,hernf002,,0.2647058823529412,0.20689655172413793,0.3,0.21212121212121213,0.24324324324324326,0.22580645161290322,0.5432432432432432,0.43792766373411535
20120618,SEA,AL,69,ARI,NL,67,1,7,51,PHO01,24284,34,9,2,0,0,1,0,0,0,0,0,9,0,1,0,0,6,3,6,6,0,0,24,5,1,0,1,0,29,11,3,1,1,7,0,4,0,3,0,6,0,0,1,0,5,3,1,1,0,0,27,11,0,0,1,0,milew001,noesh001,,noesh001,milew001,,0.2647058823529412,0.5,0.2647058823529412,0.3888888888888889,0.3235294117647059,0.6551724137931034,0.5882352941176471,1.0440613026819923
20120619,SEA,AL,70,ARI,NL,68,12,9,60,PHO01,21568,41,15,2,0,3,12,2,1,0,4,0,11,0,1,0,0,6,7,8,8,3,0,30,10,1,0,1,0,43,14,3,1,3,9,0,1,0,3,2,14,1,0,1,0,8,7,12,12,2,0,30,9,0,0,1,0,furbc001,putzj001,wilht001,ramie004,hudsd001,,0.4411764705882353,0.3783783783783784,0.41304347826086957,0.3617021276595745,0.6341463414634146,0.6511627906976745,1.0471898197242842,1.012864918357249
20120620,SEA,AL,71,ARI,NL,69,10,14,51,PHO01,29630,38,14,3,0,2,10,0,0,0,2,0,10,0,0,2,0,3,5,14,14,0,0,24,7,0,0,1,0,39,16,4,0,6,14,0,0,0,2,0,6,0,0,1,0,3,5,10,10,0,0,27,13,0,1,2,0,cahit001,vargj001,,vargj001,cahit001,,0.3888888888888889,0.43243243243243246,0.4,0.43902439024390244,0.6052631578947368,0.9743589743589743,1.0052631578947369,1.4133833646028768
20120622,SEA,AL,72,SDN,NL,71,5,9,51,SAN02,30053,36,9,0,0,2,4,0,1,0,3,0,8,1,0,1,0,8,3,6,6,0,0,24,10,2,0,0,0,34,11,4,0,0,9,1,2,1,3,2,6,2,0,0,0,8,5,3,3,0,0,27,9,2,0,1,0,richc002,millk004,streh001,millk004,richc002,,0.28125,0.44,0.3,0.375,0.4166666666666667,0.4411764705882353,0.7166666666666667,0.8161764705882353
20120623,SEA,AL,73,SDN,NL,72,5,1,54,SAN02,30922,34,7,2,0,1,5,0,0,0,6,1,7,4,1,0,0,8,4,1,1,0,1,27,9,0,0,2,0,34,9,1,0,0,0,0,0,0,2,0,13,0,0,1,0,8,3,2,2,0,0,27,10,1,0,0,0,hernf002,marqj001,,hernf002,marqj001,,0.25925925925925924,0.28125,0.325,0.3055555555555556,0.35294117647058826,0.29411764705882354,0.6779411764705883,0.5996732026143792
20120624,SEA,AL,74,SDN,NL,73,0,2,51,SAN02,27529,31,5,1,0,0,0,0,0,0,3,0,6,0,0,0,0,7,2,2,2,0,0,24,11,0,0,0,0,29,7,1,0,0,2,1,0,0,3,0,8,0,1,0,0,7,4,0,0,0,0,27,9,0,0,1,0,volqe001,noesh001,streh001,noesh001,volqe001,,0.17857142857142858,0.28,0.23529411764705882,0.3125,0.1935483870967742,0.27586206896551724,0.428842504743833,0.5883620689655172
20120625,OAK,AL,74,SEA,AL,75,1,0,54,SEA03,17101,28,3,0,0,1,1,0,0,0,1,0,11,0,0,2,0,1,3,0,0,0,0,27,10,0,0,2,0,32,7,0,0,0,0,0,0,0,1,0,8,0,0,2,0,6,2,1,1,0,0,27,8,0,0,2,0,milot001,ramie004,cookr001,milot001,ramie004,,0.1111111111111111,0.22580645161290322,0.13793103448275862,0.24242424242424243,0.21428571428571427,0.21875,0.35221674876847286,0.46117424242424243
20120626,OAK,AL,75,SEA,AL,76,2,3,51,SEA03,12411,30,5,1,0,1,2,0,0,1,4,1,14,1,0,2,0,6,3,3,3,0,0,24,7,0,0,2,0,27,7,1,0,0,3,0,1,0,2,1,4,2,0,1,0,3,4,2,2,0,0,27,9,0,0,2,0,furbc001,millj005,wilht001,blact001,vargj001,,0.20833333333333334,0.30434782608695654,0.2857142857142857,0.3,0.3,0.2962962962962963,0.5857142857142856,0.5962962962962963
20120627,OAK,AL,76,SEA,AL,77,2,1,54,SEA03,18158,28,2,0,0,2,2,0,0,0,2,0,7,0,0,1,0,1,3,1,1,1,0,27,5,1,0,0,0,32,4,1,0,1,1,0,0,1,4,0,10,1,0,0,0,9,4,2,2,0,0,27,7,0,0,1,0,parkj001,iwakh001,cookr001,parkj001,millk004,,0.07692307692307693,0.14814814814814814,0.13333333333333333,0.24324324324324326,0.2857142857142857,0.25,0.419047619047619,0.49324324324324326
20120628,BOS,AL,76,SEA,AL,78,0,1,52,SEA03,20692,32,5,0,0,0,0,0,0,0,1,0,13,0,0,0,0,6,3,1,1,1,0,25,8,1,0,0,0,31,5,1,0,0,1,0,0,0,3,1,7,0,0,0,0,8,1,0,0,1,0,27,5,0,0,0,0,hernf002,atchs001,,moraf001,hernf002,,0.16129032258064516,0.18518518518518517,0.18181818181818182,0.23529411764705882,0.15625,0.1935483870967742,0.3380681818181818,0.428842504743833
20120629,BOS,AL,77,SEA,AL,79,5,0,54,SEA03,23094,35,9,2,0,4,5,0,0,1,2,0,3,0,0,1,0,6,1,0,0,0,0,27,15,1,0,2,0,28,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,3,5,5,0,0,27,6,0,0,1,0,cooka002,noesh001,,cooka002,noesh001,,0.28125,0.07142857142857142,0.3157894736842105,0.07142857142857142,0.6571428571428571,0.07142857142857142,0.9729323308270676,0.14285714285714285
20120630,BOS,AL,78,SEA,AL,80,2,3,65,SEA03,31311,43,11,0,0,0,1,0,0,0,2,0,10,1,0,0,0,10,5,3,3,0,0,32,9,0,0,1,0,39,9,1,0,0,3,0,1,0,4,1,8,1,0,1,0,9,7,1,1,0,0,33,12,0,1,0,0,kells001,aceva001,,beckj002,ramie004,,0.2682926829268293,0.2727272727272727,0.28888888888888886,0.29545454545454547,0.2558139534883721,0.2564102564102564,0.544702842377261,0.5518648018648018
20120701,BOS,AL,79,SEA,AL,81,2,1,60,SEA03,34065,36,7,1,0,1,2,0,1,0,4,1,7,2,0,0,0,9,5,1,1,0,0,30,13,1,0,1,0,30,4,1,0,0,1,0,1,1,7,0,5,3,1,1,0,8,4,2,2,0,0,30,4,0,0,0,0,padiv001,leagb001,aceva001,doubf001,vargj001,,0.23333333333333334,0.19047619047619047,0.2682926829268293,0.3076923076923077,0.3055555555555556,0.16666666666666666,0.5738482384823849,0.47435897435897434
20120702,BAL,AL,79,SEA,AL,82,3,6,51,SEA03,14805,28,3,1,0,1,3,0,0,1,4,0,10,0,1,1,0,3,2,6,6,0,0,24,12,1,0,1,0,32,9,2,0,2,6,1,0,0,2,0,9,1,1,0,0,5,4,3,3,0,0,27,8,0,0,1,0,delas001,hammj002,wilht001,hammj002,iwakh001,,0.13043478260869565,0.3103448275862069,0.24242424242424243,0.3235294117647059,0.25,0.53125,0.49242424242424243,0.8547794117647058
20120703,BAL,AL,80,SEA,AL,83,5,4,54,SEA03,16270,38,11,1,0,1,5,0,0,0,1,1,12,0,0,0,0,7,4,4,4,1,0,27,6,0,0,0,0,32,5,1,0,1,4,0,0,1,1,0,9,0,0,0,0,3,4,5,5,2,0,27,5,1,0,0,0,odayd001,furbc001,johnj010,chenw001,hernf002,,0.3055555555555556,0.16666666666666666,0.3076923076923077,0.20588235294117646,0.39473684210526316,0.28125,0.7024291497975709,0.48713235294117646
20120704,BAL,AL,81,SEA,AL,84,4,2,54,SEA03,21982,32,7,1,0,1,4,1,0,0,2,0,10,0,0,1,0,4,2,0,0,0,0,27,9,2,0,0,0,32,3,1,0,0,2,0,0,0,2,0,7,0,0,0,0,5,5,4,4,1,1,27,11,0,0,1,0,tillc001,noesh001,johnj010,tillc001,noesh001,,0.2413793103448276,0.1,0.2647058823529412,0.14705882352941177,0.34375,0.125,0.6084558823529411,0.2720588235294118
20120706,SEA,AL,85,OAK,AL,84,1,4,64,OAK01,10819,39,7,0,1,0,1,0,0,0,2,0,14,1,1,0,0,7,7,4,4,0,0,31,5,0,0,2,0,36,8,1,0,1,4,1,0,0,5,1,7,1,1,0,0,7,5,1,1,0,0,33,6,0,0,0,0,norbj001,pereo002,,millk004,milot001,,0.1891891891891892,0.27586206896551724,0.21951219512195122,0.3170731707317073,0.23076923076923078,0.3333333333333333,0.45028142589118203,0.6504065040650406
20120707,SEA,AL,86,OAK,AL,85,7,1,54,OAK01,16136,35,9,3,1,1,7,0,0,0,3,0,11,1,1,0,0,4,1,1,1,0,0,27,12,0,0,4,0,30,7,0,0,1,1,0,0,0,1,0,6,0,0,4,0,3,4,7,7,0,0,27,5,0,0,0,0,vargj001,parkj001,,vargj001,parkj001,,0.28125,0.2413793103448276,0.3157894736842105,0.25806451612903225,0.4857142857142857,0.3333333333333333,0.8015037593984962,0.5913978494623655
20120708,SEA,AL,87,OAK,AL,86,1,2,75,OAK01,20075,48,9,2,0,0,1,1,0,0,0,0,10,0,0,0,0,9,6,2,2,1,0,36,11,0,0,0,0,43,9,2,0,0,2,0,0,0,5,1,12,3,2,0,0,10,5,1,1,0,0,39,10,2,0,0,0,norbj001,pereo002,,hernf002,colob001,,0.19148936170212766,0.24324324324324326,0.1875,0.2916666666666667,0.22916666666666666,0.2558139534883721,0.41666666666666663,0.5474806201550388
20120713,TEX,AL,87,SEA,AL,88,3,2,54,SEA03,23721,33,9,1,0,1,3,2,0,0,3,0,7,1,0,0,0,8,3,2,2,1,0,27,7,1,0,0,0,34,7,0,0,0,1,0,0,0,3,0,5,3,0,0,0,8,5,3,3,0,0,27,11,0,0,0,0,holld003,millk004,nathj001,holld003,millk004,,0.32142857142857145,0.22580645161290322,0.3333333333333333,0.2702702702702703,0.3939393939393939,0.20588235294117646,0.7272727272727273,0.47615262321144675
20120714,TEX,AL,88,SEA,AL,89,0,7,51,SEA03,29951,29,3,0,0,0,0,0,0,0,0,0,12,0,0,1,0,2,3,7,7,1,0,24,8,1,0,1,0,32,8,2,0,1,7,0,0,1,5,0,5,0,0,1,0,7,1,0,0,1,0,27,9,0,0,1,0,hernf002,darvy001,,darvy001,hernf002,,0.10344827586206896,0.3076923076923077,0.10344827586206896,0.3684210526315789,0.10344827586206896,0.40625,0.20689655172413793,0.774671052631579
20120715,TEX,AL,89,SEA,AL,90,4,0,54,SEA03,27378,33,8,1,0,1,4,0,0,0,3,1,5,0,1,1,0,5,1,0,0,0,0,27,12,0,0,2,0,30,5,1,0,0,0,0,0,0,4,0,3,0,0,1,0,7,5,4,4,0,0,27,14,0,1,1,0,harrm001,iwakh001,,harrm001,iwakh001,,0.27586206896551724,0.19230769230769232,0.3055555555555556,0.2647058823529412,0.36363636363636365,0.2,0.6691919191919192,0.4647058823529412
20120716,SEA,AL,91,KCA,AL,88,9,4,54,KAN06,16697,38,11,1,2,3,9,0,0,0,4,0,7,0,0,0,0,6,6,4,4,0,0,27,12,0,0,3,0,35,11,2,0,2,4,0,0,0,4,0,2,1,0,2,0,8,3,9,9,0,0,27,9,2,0,0,0,vargj001,sancj002,,vargj001,sancj002,,0.3235294117647059,0.3548387096774194,0.35714285714285715,0.38461538461538464,0.6578947368421053,0.5428571428571428,1.0150375939849625,0.9274725274725275
20120717,SEA,AL,92,KCA,AL,89,9,6,54,KAN06,15769,40,14,4,1,2,9,0,0,1,4,1,11,0,0,0,0,9,5,6,6,0,0,27,10,0,0,2,0,34,9,2,2,1,6,0,0,1,0,0,6,1,0,2,0,2,6,9,9,0,0,27,7,0,0,0,0,beavb001,verdr001,wilht001,beavb001,verdr001,,0.4117647058823529,0.2727272727272727,0.4222222222222222,0.2857142857142857,0.65,0.5294117647058824,1.0722222222222222,0.8151260504201681
20120718,SEA,AL,93,KCA,AL,90,7,8,51,KAN06,17312,41,14,1,1,2,7,0,0,0,1,0,10,0,0,0,0,8,4,8,8,2,0,24,8,0,0,1,0,37,14,4,0,2,8,0,0,0,3,0,2,0,0,1,0,8,5,7,7,0,0,27,8,1,1,0,0,hollg001,kinnj001,,millk004,chenb001,,0.35,0.4117647058823529,0.35714285714285715,0.425,0.5609756097560976,0.6486486486486487,0.9181184668989548,1.0736486486486487
20120719,SEA,AL,94,KCA,AL,91,6,1,54,KAN06,16706,35,11,2,0,1,6,1,2,0,3,0,6,0,0,0,0,8,2,1,1,0,0,27,17,0,0,2,0,32,8,1,0,0,1,0,0,0,1,0,3,0,1,2,0,5,3,6,6,2,0,27,10,0,0,0,0,hernf002,smitw002,,hernf002,smitw002,,0.3793103448275862,0.25806451612903225,0.35,0.2727272727272727,0.45714285714285713,0.28125,0.8071428571428572,0.5539772727272727
20120720,SEA,AL,95,TBA,AL,94,3,4,82,STP01,14143,48,5,1,1,1,3,0,0,1,3,0,17,1,1,0,0,7,7,4,4,1,0,40,10,0,0,2,0,48,11,2,1,1,4,1,0,1,7,1,15,3,0,2,0,13,7,3,3,0,0,42,12,3,0,0,0,mcgej001,wilht001,,iwakh001,shiej002,,0.11363636363636363,0.2894736842105263,0.17307692307692307,0.3392857142857143,0.22916666666666666,0.375,0.40224358974358976,0.7142857142857143
20120721,SEA,AL,96,TBA,AL,95,2,1,54,STP01,18800,33,8,0,0,0,2,1,0,1,4,1,15,0,0,0,0,10,5,0,0,0,0,27,12,1,0,2,0,31,7,0,0,0,0,1,0,0,3,0,9,0,1,1,0,7,5,2,2,1,0,27,11,0,0,0,0,vargj001,cobba001,wilht001,vargj001,cobba001,,0.3076923076923077,0.25925925925925924,0.34210526315789475,0.29411764705882354,0.24242424242424243,0.22580645161290322,0.5845295055821371,0.5199240986717267
20120722,SEA,AL,97,TBA,AL,96,2,1,54,STP01,20908,32,5,3,0,0,2,0,0,0,0,0,8,3,0,0,0,3,2,1,1,0,0,27,13,1,0,1,0,32,5,2,0,0,1,0,0,0,1,0,6,0,0,1,0,5,2,2,2,0,0,27,8,0,0,0,0,beavb001,moorm003,wilht001,beavb001,moorm003,,0.15625,0.16129032258064516,0.15625,0.18181818181818182,0.25,0.21875,0.40625,0.4005681818181818
20120723,NYA,AL,96,SEA,AL,98,4,1,54,SEA03,29911,35,11,3,0,1,4,0,0,0,2,0,6,2,0,3,0,6,3,1,1,0,0,27,9,1,0,1,0,30,3,1,0,0,1,0,0,0,1,0,12,2,0,1,0,3,3,4,4,0,0,27,14,0,0,3,0,kuroh001,millk004,sorir001,kuroh001,millk004,,0.3333333333333333,0.10344827586206896,0.35135135135135137,0.12903225806451613,0.4857142857142857,0.13333333333333333,0.8370656370656371,0.26236559139784943
20120724,NYA,AL,97,SEA,AL,99,2,4,51,SEA03,31908,29,5,1,0,1,2,0,1,3,3,0,7,1,0,2,0,7,5,4,4,0,0,24,7,0,0,0,0,29,6,0,0,1,4,0,1,0,3,1,8,1,0,0,0,5,3,2,2,1,0,27,10,0,0,2,0,hernf002,garcf002,wilht001,garcf002,hernf002,,0.22727272727272727,0.25,0.3055555555555556,0.2727272727272727,0.3103448275862069,0.3103448275862069,0.6159003831417624,0.5830721003134796
20120725,NYA,AL,98,SEA,AL,100,5,2,54,SEA03,36071,35,10,2,0,1,5,0,0,1,4,1,8,1,1,1,0,8,5,2,2,0,0,27,8,0,0,1,0,29,3,0,0,0,2,0,0,0,6,0,10,0,0,1,0,6,6,5,5,0,0,27,7,0,0,1,0,pheld001,luetl001,sorir001,novai001,iwakh001,,0.3448275862068966,0.13043478260869565,0.375,0.2571428571428571,0.42857142857142855,0.10344827586206896,0.8035714285714286,0.36059113300492607
20120726,KCA,AL,98,SEA,AL,101,1,4,51,SEA03,15014,29,2,2,0,0,1,0,0,0,3,0,7,0,0,0,0,4,4,4,4,2,0,24,13,1,0,1,0,34,11,3,0,0,4,0,0,1,4,0,5,0,0,0,0,11,2,1,1,0,0,27,11,0,0,0,0,vargj001,mendl001,wilht001,mendl001,vargj001,,0.07692307692307693,0.3793103448275862,0.15625,0.41025641025641024,0.13793103448275862,0.4117647058823529,0.2941810344827586,0.8220211161387632
20120727,KCA,AL,99,SEA,AL,102,1,6,51,SEA03,14953,29,4,0,0,0,1,0,1,1,1,0,9,0,0,1,0,4,4,6,6,0,0,24,11,0,0,2,0,32,11,1,0,2,6,0,1,1,0,0,6,0,0,2,0,4,4,1,1,2,0,27,6,0,0,1,0,beavb001,guthj001,,guthj001,beavb001,,0.15384615384615385,0.36666666666666664,0.1875,0.35294117647058826,0.13793103448275862,0.5625,0.3254310344827586,0.9154411764705883
20120728,KCA,AL,100,SEA,AL,103,3,4,51,SEA03,32111,35,10,1,2,0,3,0,0,0,2,1,4,0,0,1,0,7,4,4,4,0,0,24,8,1,0,1,0,30,7,1,0,1,4,1,1,0,3,0,6,2,0,1,0,7,4,2,2,0,0,27,11,1,0,1,0,millk004,chenb001,wilht001,chenb001,millk004,,0.3125,0.28,0.32432432432432434,0.29411764705882354,0.42857142857142855,0.36666666666666664,0.752895752895753,0.6607843137254902
20120729,KCA,AL,101,SEA,AL,104,6,7,51,SEA03,19402,36,10,0,0,0,6,0,0,0,3,0,10,2,0,1,0,6,5,6,6,1,0,24,7,1,0,0,0,34,12,4,0,0,6,2,1,1,2,2,6,1,0,0,0,9,5,6,6,2,0,27,11,1,0,1,0,pereo002,mijaj001,wilht001,smitw002,hernf002,,0.30303030303030304,0.46153846153846156,0.3333333333333333,0.39473684210526316,0.2777777777777778,0.47058823529411764,0.6111111111111112,0.8653250773993808
20120730,TOR,AL,102,SEA,AL,105,1,4,51,SEA03,22443,31,4,1,0,1,1,0,0,0,4,0,15,0,1,0,0,7,3,3,3,2,0,24,10,1,1,2,0,30,8,3,0,0,2,0,0,0,4,0,9,2,1,2,0,6,3,1,1,0,0,27,7,1,0,0,0,iwakh001,romer002,luetl001,romer002,iwakh001,,0.14814814814814814,0.3076923076923077,0.22857142857142856,0.35294117647058826,0.25806451612903225,0.36666666666666664,0.4866359447004608,0.7196078431372549
20120731,TOR,AL,103,SEA,AL,106,2,7,51,SEA03,21434,33,6,1,0,0,2,0,0,0,1,0,8,0,0,0,0,5,4,7,7,0,0,24,14,1,0,2,0,34,12,2,0,1,7,0,0,1,3,0,5,1,2,1,0,7,3,2,2,1,0,27,5,1,0,0,0,vargj001,laffa001,,laffa001,vargj001,,0.1875,0.4,0.20588235294117646,0.42105263157894735,0.21212121212121213,0.5,0.41800356506238856,0.9210526315789473
20120801,TOR,AL,104,SEA,AL,107,3,5,51,SEA03,22537,31,7,2,0,2,3,0,1,0,0,0,5,0,1,1,0,2,3,5,5,0,0,24,8,0,1,1,0,32,9,2,0,1,4,0,0,0,0,0,6,0,0,1,0,3,3,3,3,0,0,27,10,0,0,1,0,beavb001,villc001,wilht001,villc001,beavb001,,0.23333333333333334,0.28125,0.21875,0.28125,0.4838709677419355,0.4375,0.7026209677419355,0.71875
20120803,SEA,AL,108,NYA,AL,105,3,6,51,NYC21,45872,30,3,1,0,2,3,0,0,0,1,0,10,0,0,0,0,1,4,6,6,0,0,24,14,0,0,2,0,33,12,3,0,1,6,1,0,0,2,0,5,1,0,2,0,6,1,3,3,0,0,27,11,0,0,0,0,sabac001,millk004,,millk004,sabac001,,0.10344827586206896,0.4,0.12903225806451613,0.4,0.3333333333333333,0.5454545454545454,0.46236559139784944,0.9454545454545454
20120804,SEA,AL,109,NYA,AL,106,1,0,54,NYC21,47067,34,8,3,0,0,1,0,0,1,1,0,9,0,0,0,0,8,1,0,0,0,0,27,9,0,0,1,0,28,2,1,0,0,0,0,0,0,2,0,6,0,0,1,0,3,4,1,1,0,0,27,5,0,0,1,0,hernf002,kuroh001,,hernf002,kuroh001,,0.25,0.07692307692307693,0.2777777777777778,0.13333333333333333,0.3235294117647059,0.10714285714285714,0.6013071895424837,0.24047619047619045
20120805,SEA,AL,110,NYA,AL,107,2,6,51,NYC21,45878,30,5,1,0,0,2,1,0,0,5,0,3,0,0,0,0,7,5,5,5,0,0,24,11,1,1,1,0,34,11,2,0,1,5,1,0,1,5,1,5,1,0,1,0,11,4,2,2,1,0,27,12,0,0,0,0,garcf002,iwakh001,,iwakh001,garcf002,,0.20833333333333334,0.4230769230769231,0.2857142857142857,0.425,0.2,0.47058823529411764,0.4857142857142857,0.8955882352941176
20120806,SEA,AL,111,BAL,AL,109,1,3,51,BAL12,21184,33,7,1,0,0,1,0,0,0,2,0,7,0,0,0,0,7,1,3,3,0,0,24,15,0,0,0,0,32,8,4,0,1,3,0,0,0,0,0,2,0,0,0,0,5,3,1,1,0,0,27,10,1,0,0,0,tillc001,vargj001,johnj010,vargj001,tillc001,,0.22580645161290322,0.25,0.2571428571428571,0.25,0.24242424242424243,0.46875,0.49956709956709955,0.71875
20120807,SEA,AL,112,BAL,AL,110,7,8,82,BAL12,15433,60,18,0,1,2,7,0,0,0,2,1,12,1,1,0,0,13,6,8,8,0,0,40,12,0,0,0,0,54,15,2,0,3,8,1,0,0,3,1,11,1,0,0,0,10,7,4,4,0,0,42,18,2,0,0,0,odayd001,kells001,,beavb001,britz001,,0.3157894736842105,0.30612244897959184,0.3225806451612903,0.3157894736842105,0.43333333333333335,0.48148148148148145,0.7559139784946236,0.797270955165692
20120808,SEA,AL,113,BAL,AL,111,2,9,51,BAL12,17312,33,6,0,0,1,2,0,0,0,4,0,11,0,0,0,0,8,5,9,9,1,0,24,9,0,0,0,0,38,14,5,1,2,9,0,0,1,2,1,6,0,0,0,0,8,3,2,2,0,0,27,3,0,0,0,0,johns001,millk004,,millk004,johns001,,0.20689655172413793,0.4117647058823529,0.2702702702702703,0.4146341463414634,0.2727272727272727,0.7105263157894737,0.542997542997543,1.125160462130937
20120810,SEA,AL,114,ANA,AL,113,5,6,52,ANA01,39016,33,6,1,0,2,5,0,0,1,1,0,11,0,0,1,0,3,2,5,5,1,0,25,9,2,0,0,0,30,6,3,0,1,5,1,1,0,3,2,5,1,0,0,0,4,4,4,4,0,0,27,8,2,0,2,0,friee001,kinnj001,,hernf002,sante001,,0.1935483870967742,0.2608695652173913,0.22857142857142856,0.2647058823529412,0.3939393939393939,0.4,0.6225108225108225,0.6647058823529413
20120811,SEA,AL,115,ANA,AL,114,7,4,54,ANA01,38722,35,10,0,0,1,6,0,1,0,3,0,2,1,0,1,0,5,3,4,4,1,0,27,14,0,0,2,0,33,8,0,0,2,4,0,0,0,1,0,7,0,0,2,0,3,2,5,5,1,0,27,12,3,0,2,0,iwakh001,hared001,,iwakh001,hared001,,0.3225806451612903,0.25,0.3333333333333333,0.2647058823529412,0.37142857142857144,0.42424242424242425,0.7047619047619047,0.6889483065953654
20120812,SEA,AL,116,ANA,AL,115,4,1,54,ANA01,36505,31,5,0,1,2,4,0,0,0,4,0,10,2,1,0,0,4,2,1,1,0,0,27,9,0,0,1,0,32,7,1,1,0,1,0,1,0,1,0,6,1,0,1,0,6,3,4,4,0,0,27,6,0,0,0,0,vargj001,weavj003,wilht001,vargj001,weavj003,,0.18518518518518517,0.23333333333333334,0.2571428571428571,0.23529411764705882,0.41935483870967744,0.3125,0.6764976958525346,0.5477941176470589
20120813,TBA,AL,115,SEA,AL,117,4,1,54,SEA03,16205,34,10,1,0,1,4,0,0,0,4,0,8,3,2,1,0,7,3,1,1,0,0,27,12,1,0,0,0,31,5,0,1,0,1,0,0,0,2,0,10,0,0,0,0,5,4,4,4,0,0,27,13,0,0,1,0,cobba001,beavb001,rodnf001,cobba001,beavb001,,0.3333333333333333,0.1724137931034483,0.3684210526315789,0.21212121212121213,0.4117647058823529,0.22580645161290322,0.7801857585139318,0.43792766373411535
