Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20140511,ANA,AL,36,TOR,AL,38,9,3,54,TOR02,20871.0,38,12,5,1,1,9,0,0,0,8,0,10,2,0,0,0,10,5,3,3,0,0,27,3,0,0,0,0,33,6,2,0,0,3,0,0,0,3,0,9,1,0,0,0,6,5,9,9,1,0,27,13,2,0,0,0,weavj003,hutcd001,,weavj003,hutcd001,0.3157894736842105,0.18181818181818182,0.43478260869565216,0.25,0.5789473684210527,0.24242424242424243,1.0137299771167048,0.4924242424242424,1.0,1.0
20140512,ANA,AL,37,TOR,AL,39,3,7,51,TOR02,13603.0,32,7,1,0,1,3,0,0,0,6,0,4,0,0,2,0,8,4,7,7,0,0,24,6,1,0,2,0,32,9,0,0,2,7,0,0,0,4,0,12,0,1,1,0,5,3,3,3,0,0,27,13,0,0,2,0,buehm001,wilsc004,,wilsc004,buehm001,0.21875,0.28125,0.34210526315789475,0.3611111111111111,0.34375,0.46875,0.6858552631578947,0.8298611111111112,0.0,1.0
20140513,ANA,AL,38,PHI,NL,37,4,3,54,PHI13,41959.0,35,7,2,0,0,3,1,1,0,2,0,7,1,0,0,0,8,5,3,3,0,0,27,6,1,0,2,0,29,4,0,2,0,3,0,1,1,3,0,5,0,0,1,0,4,3,0,0,0,0,27,6,3,0,0,0,shoem001,lee-c003,friee001,shoem001,lee-c003,0.2,0.13793103448275862,0.23684210526315788,0.23529411764705882,0.2571428571428571,0.27586206896551724,0.493984962406015,0.511156186612576,1.0,0.0
20140514,ANA,AL,39,PHI,NL,38,3,0,54,PHI13,33308.0,33,8,2,1,0,3,0,0,0,6,0,10,3,0,2,0,9,3,0,0,2,0,27,12,0,0,0,0,33,5,2,0,0,0,0,0,0,0,0,10,0,0,0,0,6,5,3,3,0,0,27,8,0,0,2,0,richg002,burna001,smitj002,richg002,burna001,0.24242424242424243,0.15151515151515152,0.358974358974359,0.15151515151515152,0.36363636363636365,0.21212121212121213,0.7226107226107226,0.3636363636363637,1.0,1.0
20140515,TBA,AL,42,ANA,AL,40,5,6,51,ANA01,34441.0,33,8,1,0,1,5,1,0,0,3,0,6,0,0,1,0,5,6,4,4,0,0,24,4,2,0,0,0,34,8,1,0,1,5,0,0,1,3,0,9,0,0,0,0,8,4,5,5,1,0,27,9,0,0,1,0,salaf001,boxbb001,,bedae001,skagt001,0.24242424242424243,0.23529411764705882,0.3055555555555556,0.3157894736842105,0.36363636363636365,0.35294117647058826,0.6691919191919192,0.6687306501547987,1.0,1.0
20140516,TBA,AL,43,ANA,AL,41,3,0,54,ANA01,38796.0,33,6,0,0,1,3,0,0,0,5,1,8,1,0,0,0,8,5,0,0,0,0,27,10,0,0,0,0,31,4,0,0,0,0,0,0,0,6,0,9,1,0,0,0,10,4,3,3,0,0,27,10,0,0,0,0,archc001,weavj003,balfg001,archc001,weavj003,0.18181818181818182,0.12903225806451613,0.2894736842105263,0.2702702702702703,0.2727272727272727,0.12903225806451613,0.5622009569377989,0.3993025283347864,0.0,1.0
20140517,TBA,AL,44,ANA,AL,42,0,6,51,ANA01,42224.0,29,5,0,0,0,0,0,0,0,2,0,7,0,0,3,0,4,5,6,6,1,0,24,7,0,0,1,0,30,9,2,0,1,6,0,2,2,3,0,6,0,0,1,0,7,1,0,0,0,0,27,14,0,0,3,0,wilsc004,ramoc001,,ramoc001,wilsc004,0.1724137931034483,0.3,0.22580645161290322,0.3783783783783784,0.1724137931034483,0.4666666666666667,0.3982202447163515,0.8450450450450451,1.0,0.0
20140518,TBA,AL,45,ANA,AL,43,2,6,51,ANA01,36655.0,32,5,1,0,1,2,0,0,0,3,0,10,0,0,0,0,6,2,5,5,0,0,24,7,1,0,0,0,35,12,1,0,2,5,1,0,0,0,0,8,0,1,0,0,6,4,2,2,0,0,27,10,0,0,0,0,shoem001,pricd001,,pricd001,shoem001,0.15625,0.34285714285714286,0.22857142857142856,0.34285714285714286,0.28125,0.5428571428571428,0.5098214285714285,0.8857142857142857,1.0,1.0
20140519,HOU,AL,45,ANA,AL,44,5,2,54,ANA01,33150.0,33,10,2,0,0,4,0,0,0,2,0,2,0,0,3,0,3,2,2,2,0,0,27,15,0,0,2,0,31,6,0,1,0,2,0,0,0,1,0,8,0,0,2,0,3,2,5,5,1,0,27,9,1,0,3,0,keucd001,richg002,,keucd001,richg002,0.30303030303030304,0.1935483870967742,0.34285714285714286,0.21875,0.36363636363636365,0.25806451612903225,0.7064935064935065,0.4768145161290322,0.0,1.0
20140520,HOU,AL,46,ANA,AL,45,3,9,51,ANA01,30150.0,33,9,1,0,0,3,0,2,1,2,0,8,0,0,1,0,8,4,4,4,2,0,24,9,2,0,0,0,36,12,4,0,0,9,0,1,0,5,0,8,0,1,0,0,9,4,3,3,1,0,27,11,1,0,1,0,skagt001,felds001,,felds001,skagt001,0.2727272727272727,0.3333333333333333,0.3157894736842105,0.40476190476190477,0.30303030303030304,0.4444444444444444,0.6188197767145136,0.8492063492063492,1.0,0.0
20140521,HOU,AL,47,ANA,AL,46,1,2,51,ANA01,40112.0,28,2,1,0,1,1,0,0,1,1,0,5,0,0,0,0,2,2,2,2,1,0,24,10,0,0,0,0,28,4,0,0,1,2,0,0,0,2,0,8,0,0,0,0,4,1,1,1,0,0,27,7,0,0,0,0,weavj003,mchuc001,,mchuc001,weavj003,0.07142857142857142,0.14285714285714285,0.13333333333333333,0.2,0.21428571428571427,0.25,0.3476190476190476,0.45,1.0,1.0
20140523,KCA,AL,47,ANA,AL,47,1,6,51,ANA01,35082.0,32,5,1,0,0,1,0,0,2,4,0,6,2,0,0,0,10,3,6,6,0,0,24,10,0,0,0,0,34,12,2,0,2,6,0,0,0,3,0,3,0,0,0,0,7,5,1,1,1,0,27,9,1,1,1,0,wilsc004,duffd001,,duffd001,wilsc004,0.15625,0.35294117647058826,0.2894736842105263,0.40540540540540543,0.1875,0.5882352941176471,0.4769736842105263,0.9936406995230525,1.0,1.0
20140524,KCA,AL,48,ANA,AL,48,7,4,78,ANA01,42140.0,52,16,2,0,0,5,2,2,0,2,0,12,2,0,1,0,12,6,4,4,1,0,39,17,0,0,2,0,50,14,5,0,2,3,1,0,0,2,0,10,0,0,2,0,10,7,4,4,0,0,39,12,3,0,1,0,crowa001,morim002,hollg001,shiej002,shoem001,0.3076923076923077,0.28,0.32142857142857145,0.3076923076923077,0.34615384615384615,0.5,0.6675824175824177,0.8076923076923077,0.0,1.0
20140525,KCA,AL,49,ANA,AL,49,3,4,51,ANA01,36114.0,30,6,2,0,0,3,0,1,0,3,0,8,1,1,1,0,4,3,4,4,0,0,24,5,0,0,1,0,30,8,1,0,1,4,0,0,1,5,0,6,0,0,1,0,8,3,3,3,1,1,27,9,0,0,1,0,kohnm001,collt001,friee001,vargj001,richg002,0.2,0.26666666666666666,0.2647058823529412,0.3888888888888889,0.26666666666666666,0.4,0.5313725490196078,0.7888888888888891,1.0,0.0
20140526,ANA,AL,50,SEA,AL,50,1,5,51,SEA03,22710.0,28,3,0,0,1,1,0,0,0,3,0,6,0,0,1,0,3,2,2,2,1,0,24,7,1,0,1,0,30,7,0,1,0,4,0,0,0,4,1,9,3,0,1,0,5,4,1,1,0,0,27,6,0,0,2,0,younc003,skagt001,,skagt001,younc003,0.10714285714285714,0.23333333333333334,0.1935483870967742,0.3235294117647059,0.21428571428571427,0.3,0.4078341013824884,0.6235294117647059,0.0,1.0
20140527,ANA,AL,51,SEA,AL,51,6,4,54,SEA03,13064.0,36,11,5,0,1,5,0,1,1,2,0,9,1,0,1,0,7,5,4,4,1,0,27,7,0,0,1,0,35,9,1,0,1,3,0,0,0,6,0,6,1,0,1,0,10,3,6,6,0,0,27,9,0,0,1,0,weavj003,eliar001,friee001,weavj003,eliar001,0.3055555555555556,0.2571428571428571,0.35,0.36585365853658536,0.5277777777777778,0.37142857142857144,0.8777777777777778,0.7372822299651568,1.0,0.0
20140528,ANA,AL,52,SEA,AL,52,1,3,51,SEA03,13895.0,29,4,1,0,0,1,0,0,0,2,0,9,1,1,1,0,3,2,3,3,1,0,24,12,0,0,2,0,27,5,0,0,1,3,0,0,1,2,0,6,0,1,2,0,3,2,1,1,0,0,27,10,0,0,1,0,hernf002,wilsc004,rodnf001,wilsc004,hernf002,0.13793103448275862,0.18518518518518517,0.1935483870967742,0.26666666666666666,0.1724137931034483,0.2962962962962963,0.3659621802002225,0.5629629629629629,0.0,1.0
20140529,ANA,AL,53,SEA,AL,53,7,5,54,SEA03,11657.0,40,15,2,2,1,7,0,1,0,5,0,4,1,0,2,0,12,6,5,5,1,0,27,7,0,0,0,0,32,6,1,0,2,5,0,1,0,1,0,11,0,0,0,0,2,4,7,7,1,0,27,14,2,0,2,0,shoem001,maurb001,friee001,shoem001,maurb001,0.375,0.1875,0.43478260869565216,0.20588235294117646,0.6,0.40625,1.0347826086956522,0.6121323529411764,1.0,0.0
20140530,ANA,AL,54,OAK,AL,55,5,9,51,OAK01,23384.0,34,7,2,0,2,5,0,0,0,4,0,10,0,0,0,0,6,3,9,9,1,0,24,4,0,0,0,0,35,11,0,0,3,9,0,0,1,6,0,7,0,0,0,0,9,4,5,5,0,0,27,8,0,0,0,0,pomed001,richg002,,richg002,pomed001,0.20588235294117646,0.3142857142857143,0.2894736842105263,0.42857142857142855,0.4411764705882353,0.5714285714285714,0.7306501547987616,1.0,0.0,1.0
20140531,ANA,AL,55,OAK,AL,56,3,11,51,OAK01,35067.0,36,11,1,0,1,3,0,0,0,1,0,4,0,0,0,0,7,5,11,11,0,0,24,8,0,0,0,0,30,9,2,1,2,11,1,1,0,9,1,9,2,1,0,0,6,4,3,3,0,0,27,10,1,0,1,0,rodrf004,skagt001,,skagt001,milot001,0.3055555555555556,0.3,0.32432432432432434,0.45,0.4166666666666667,0.6333333333333333,0.7409909909909911,1.0833333333333333,0.0,0.0
20140601,ANA,AL,56,OAK,AL,57,3,6,51,OAK01,32231.0,30,7,2,0,0,3,1,2,0,4,0,11,0,0,0,0,7,3,5,5,0,0,24,11,1,1,0,0,35,13,1,0,1,5,0,0,0,2,1,4,0,2,0,0,7,4,3,3,0,0,27,9,0,0,1,0,grays001,weavj003,dools001,weavj003,grays001,0.23333333333333334,0.37142857142857144,0.3055555555555556,0.40540540540540543,0.3,0.4857142857142857,0.6055555555555556,0.8911196911196911,0.0,0.0
20140603,ANA,AL,57,HOU,AL,59,2,7,51,HOU03,23219.0,34,5,1,0,2,2,0,0,1,2,0,8,0,0,0,0,8,6,7,7,1,0,24,10,0,0,3,0,31,10,1,0,2,7,0,0,1,7,0,10,0,0,3,0,8,6,2,2,0,0,27,10,2,0,0,0,mchuc001,wilsc004,,wilsc004,mchuc001,0.14705882352941177,0.3225806451612903,0.21621621621621623,0.46153846153846156,0.35294117647058826,0.5483870967741935,0.5691573926868045,1.0099255583126552,0.0,0.0
20140604,ANA,AL,58,HOU,AL,60,4,0,54,HOU03,23902.0,36,9,3,0,0,4,0,0,0,3,0,10,0,0,0,0,8,2,0,0,0,0,27,9,0,0,0,0,31,4,1,0,0,0,0,0,2,0,0,10,0,0,0,0,6,3,4,4,1,0,27,10,0,1,0,0,richg002,cosaj001,,richg002,cosaj001,0.25,0.12903225806451613,0.3076923076923077,0.18181818181818182,0.3333333333333333,0.16129032258064516,0.641025641025641,0.3431085043988269,1.0,0.0
20140605,ANA,AL,59,HOU,AL,61,5,8,51,HOU03,24672.0,36,9,2,1,0,5,0,1,0,2,0,6,0,0,0,0,7,5,8,8,2,0,24,11,0,0,0,0,30,10,1,0,0,8,1,1,0,8,0,7,2,2,0,0,8,6,4,4,0,0,27,9,1,0,0,0,peacb001,skagt001,qualc001,skagt001,peacb001,0.25,0.3333333333333333,0.28205128205128205,0.46153846153846156,0.3611111111111111,0.36666666666666664,0.6431623931623931,0.8282051282051281,0.0,1.0
20140606,CHA,AL,62,ANA,AL,60,4,8,51,ANA01,38521.0,36,11,1,0,2,4,0,0,3,4,0,11,0,0,2,0,12,2,8,8,0,0,24,13,0,0,3,0,32,11,3,0,2,8,0,0,1,1,0,5,1,0,2,0,2,4,4,4,0,0,27,11,0,0,2,0,weavj003,riena001,,riena001,weavj003,0.3055555555555556,0.34375,0.4186046511627907,0.38235294117647056,0.5,0.625,0.9186046511627908,1.0073529411764706,1.0,0.0
20140607,CHA,AL,63,ANA,AL,61,5,6,51,ANA01,39089.0,33,9,3,0,1,5,1,1,0,2,0,12,0,0,2,0,5,2,5,4,0,0,24,10,2,0,2,0,34,10,1,0,1,6,0,0,0,1,0,7,1,0,2,0,5,4,3,3,0,0,27,10,2,0,2,0,rasmc002,petrj001,friee001,salec001,shoem001,0.2727272727272727,0.29411764705882354,0.3055555555555556,0.3142857142857143,0.45454545454545453,0.4117647058823529,0.7601010101010102,0.7260504201680672,1.0,1.0
20140608,CHA,AL,64,ANA,AL,62,2,4,51,ANA01,35793.0,31,7,2,0,0,2,0,0,0,3,1,8,0,0,3,0,5,3,4,4,1,0,24,9,2,0,0,0,32,9,1,0,0,4,0,0,0,7,1,9,0,1,0,0,11,3,2,2,0,0,27,15,0,0,3,0,wilsc004,quinj001,friee001,quinj001,wilsc004,0.22580645161290322,0.28125,0.29411764705882354,0.41025641025641024,0.2903225806451613,0.3125,0.5844402277039848,0.7227564102564102,1.0,1.0
20140609,OAK,AL,64,ANA,AL,63,1,4,51,ANA01,36838.0,31,4,1,0,0,1,0,0,1,0,0,9,0,0,0,0,4,4,2,2,0,0,24,5,3,0,1,0,33,11,2,0,0,4,0,1,2,2,0,7,0,1,1,0,10,3,1,1,0,0,27,8,0,0,0,0,richg002,chavj001,friee001,chavj001,richg002,0.12903225806451613,0.3333333333333333,0.15625,0.39473684210526316,0.16129032258064516,0.3939393939393939,0.31754032258064513,0.7886762360446571,1.0,1.0
20140610,OAK,AL,65,ANA,AL,64,1,2,83,ANA01,31942.0,47,8,1,0,0,1,1,1,0,3,1,14,2,1,0,0,9,5,1,1,0,0,41,24,2,0,3,0,45,9,2,0,1,2,1,0,0,7,1,5,1,0,3,0,10,7,1,1,0,0,42,13,0,0,0,0,rasmc002,franj003,,pomed001,santh001,0.1702127659574468,0.2,0.21568627450980393,0.3076923076923077,0.19148936170212766,0.3111111111111111,0.4071756362119316,0.6188034188034188,1.0,1.0
20140611,OAK,AL,66,ANA,AL,65,7,1,54,ANA01,36793.0,36,10,2,0,1,6,0,1,0,3,0,8,0,0,0,0,6,4,1,1,0,0,27,10,0,0,1,0,35,10,4,0,0,1,0,0,0,2,0,6,0,0,0,0,9,6,6,6,2,0,27,4,1,0,0,0,milot001,weavj003,,milot001,weavj003,0.2777777777777778,0.2857142857142857,0.325,0.32432432432432434,0.4166666666666667,0.4,0.7416666666666667,0.7243243243243244,0.0,1.0
20140613,ANA,AL,66,ATL,NL,66,3,4,51,ATL02,39699.0,32,6,2,0,0,2,0,0,0,4,0,6,0,1,1,0,6,3,4,4,0,0,24,7,0,0,0,0,31,8,0,0,2,4,1,0,1,2,0,10,1,0,0,0,7,4,2,2,2,0,27,12,1,0,1,0,haraa001,wilsc004,kimbc001,wilsc004,haraa001,0.1875,0.25806451612903225,0.2777777777777778,0.3235294117647059,0.25,0.45161290322580644,0.5277777777777778,0.7751423149905123,0.0,0.0
20140614,ANA,AL,67,ATL,NL,67,11,6,78,ATL02,48559.0,50,16,2,0,2,11,1,1,2,4,0,7,2,0,2,0,8,8,6,6,0,1,39,13,1,0,2,0,52,15,1,1,1,6,1,0,0,6,3,15,0,0,1,0,14,8,10,10,1,0,39,18,1,1,2,0,salaf001,haled001,,richg002,floyg001,0.32,0.28846153846153844,0.38596491228070173,0.3620689655172414,0.48,0.40384615384615385,0.8659649122807017,0.7659151193633953,1.0,0.0
20140615,ANA,AL,68,ATL,NL,68,3,7,51,ATL02,29320.0,39,12,0,0,2,3,0,0,1,1,0,14,0,0,0,0,11,5,7,7,2,0,24,8,1,0,0,0,34,12,2,0,1,6,0,1,0,3,1,5,1,0,0,0,7,5,3,3,0,0,27,9,1,0,0,0,varva001,santh001,kimbc001,santh001,minom001,0.3076923076923077,0.35294117647058826,0.34146341463414637,0.39473684210526316,0.46153846153846156,0.5,0.8030018761726079,0.8947368421052632,0.0,1.0
20140616,ANA,AL,69,CLE,AL,71,3,4,51,CLE08,14716.0,34,9,1,0,0,3,0,1,0,5,0,10,3,1,0,0,10,3,4,4,0,0,24,10,0,0,1,0,28,6,0,0,2,4,1,0,0,3,0,4,0,0,1,0,4,2,3,3,0,0,27,12,0,0,1,0,bauet001,weavj003,carrc003,weavj003,bauet001,0.2647058823529412,0.21428571428571427,0.35,0.2903225806451613,0.29411764705882354,0.42857142857142855,0.6441176470588235,0.7188940092165899,0.0,0.0
20140617,ANA,AL,70,CLE,AL,72,9,3,54,CLE08,14639.0,41,15,4,0,4,9,0,0,0,2,0,6,0,1,0,0,7,2,3,3,0,0,27,9,0,0,1,0,33,7,2,0,1,3,0,0,0,1,0,10,0,0,1,0,4,4,8,8,0,0,27,10,1,0,1,0,shoem001,tomlj001,,shoem001,tomlj001,0.36585365853658536,0.21212121212121213,0.3953488372093023,0.23529411764705882,0.7560975609756098,0.36363636363636365,1.1514463981849121,0.5989304812834224,1.0,0.0
20140619,ANA,AL,71,CLE,AL,73,3,5,59,CLE08,20361.0,35,8,3,0,0,2,0,0,1,4,0,8,0,1,1,0,7,5,5,5,0,0,29,10,1,0,0,0,35,6,1,0,1,5,0,0,0,7,0,10,1,1,0,0,8,6,3,3,1,0,30,16,0,0,2,0,crock001,bedrc001,,wilsc004,mastj001,0.22857142857142856,0.17142857142857143,0.325,0.30952380952380953,0.3142857142857143,0.2857142857142857,0.6392857142857142,0.5952380952380952,0.0,1.0
20140620,TEX,AL,73,ANA,AL,72,3,7,51,ANA01,41637.0,34,8,1,0,1,3,0,0,0,5,0,11,4,0,1,0,9,2,4,4,0,0,24,12,1,0,1,0,34,11,2,0,1,5,0,0,0,3,0,6,0,0,0,0,6,5,3,3,2,0,27,12,0,0,1,0,richg002,saunj001,,saunj001,richg002,0.23529411764705882,0.3235294117647059,0.3333333333333333,0.3783783783783784,0.35294117647058826,0.47058823529411764,0.6862745098039216,0.8489666136724959,1.0,0.0
20140621,TEX,AL,74,ANA,AL,73,2,3,57,ANA01,37026.0,34,5,2,0,1,2,0,0,1,2,0,10,2,0,1,0,5,3,3,3,0,0,27,8,0,0,0,0,31,5,2,0,1,3,0,0,0,1,0,4,0,1,0,0,2,3,2,2,0,0,30,11,1,0,1,0,morim002,cottn001,,martn002,weavj003,0.14705882352941177,0.16129032258064516,0.21621621621621623,0.1875,0.29411764705882354,0.3225806451612903,0.5103338632750398,0.5100806451612903,1.0,1.0
20140622,TEX,AL,75,ANA,AL,74,2,5,51,ANA01,37191.0,32,9,3,0,1,1,0,0,0,2,0,8,0,1,2,0,5,3,4,4,2,0,24,4,1,1,0,0,31,7,1,0,2,4,0,0,0,4,0,11,0,0,0,0,6,3,2,2,0,0,27,9,1,0,2,0,shoem001,darvy001,,darvy001,shoem001,0.28125,0.22580645161290322,0.3235294117647059,0.3142857142857143,0.46875,0.45161290322580644,0.7922794117647058,0.7658986175115208,1.0,1.0
20140624,MIN,AL,75,ANA,AL,75,6,8,51,ANA01,37086.0,36,11,3,0,2,6,0,1,0,2,0,8,1,0,1,0,6,4,8,8,0,0,24,11,0,0,2,0,30,8,0,0,1,7,0,1,2,4,0,5,1,0,1,0,5,5,6,6,0,0,27,8,1,0,1,0,wilsc004,gibsk002,smitj002,gibsk002,wilsc004,0.3055555555555556,0.26666666666666666,0.3333333333333333,0.3783783783783784,0.5555555555555556,0.36666666666666664,0.8888888888888888,0.745045045045045,1.0,1.0
20140625,MIN,AL,76,ANA,AL,76,2,6,51,ANA01,39082.0,32,5,1,0,1,2,0,0,0,5,0,7,0,0,0,0,8,4,6,6,1,0,24,7,0,0,0,0,32,10,3,0,0,6,0,2,0,2,0,8,2,0,0,0,6,3,2,2,1,0,27,9,1,0,0,0,richg002,pinoy001,,pinoy001,richg002,0.15625,0.3125,0.2702702702702703,0.3333333333333333,0.28125,0.40625,0.5515202702702703,0.7395833333333333,1.0,1.0
20140626,MIN,AL,77,ANA,AL,77,4,6,51,ANA01,32209.0,37,11,2,0,0,4,0,0,0,3,0,9,0,1,0,0,9,4,6,6,0,0,24,9,0,0,2,0,35,14,4,0,0,6,0,0,0,1,0,8,2,1,1,0,6,4,4,4,0,0,27,8,0,0,0,0,weavj003,nolar001,smitj002,nolar001,weavj003,0.2972972972972973,0.4,0.35,0.4166666666666667,0.35135135135135137,0.5142857142857142,0.7013513513513514,0.9309523809523812,1.0,1.0
20140627,ANA,AL,78,KCA,AL,79,6,8,51,KAN06,35461.0,35,9,1,0,3,6,0,1,0,1,0,10,0,0,1,0,4,3,8,8,0,0,24,9,1,0,0,0,36,13,2,1,1,7,0,1,2,1,0,2,2,0,0,0,8,5,6,6,0,0,27,8,1,1,1,0,marim001,shoem001,hollg001,shoem001,vargj001,0.2571428571428571,0.3611111111111111,0.2702702702702703,0.4,0.5428571428571428,0.5555555555555556,0.8131274131274131,0.9555555555555556,0.0,1.0
20140628,ANA,AL,79,KCA,AL,80,6,2,54,KAN06,21093.0,38,12,3,0,0,6,0,0,0,2,0,11,3,0,0,0,7,5,2,2,1,0,27,6,0,0,0,0,32,6,1,0,0,2,0,1,1,1,0,9,0,0,0,0,6,2,6,6,1,0,27,10,0,0,0,0,morim002,venty001,,santh001,venty001,0.3157894736842105,0.1875,0.35,0.22857142857142856,0.39473684210526316,0.21875,0.7447368421052631,0.4473214285714285,1.0,0.0
20140629,ANA,AL,80,KCA,AL,81,4,5,52,KAN06,27803.0,34,9,1,0,2,4,0,0,0,3,0,6,0,0,2,0,6,4,4,4,0,0,25,8,1,0,0,0,35,11,4,0,0,5,0,0,2,5,1,9,0,1,0,0,12,4,3,3,0,0,27,9,1,0,2,0,hollg001,grilj001,,wilsc004,guthj001,0.2647058823529412,0.3142857142857143,0.32432432432432434,0.42857142857142855,0.47058823529411764,0.42857142857142855,0.7949125596184421,0.8571428571428571,0.0,1.0
20140701,ANA,AL,81,CHA,AL,84,8,4,54,CHI12,0.0,35,8,1,0,3,8,0,0,0,7,0,13,0,0,1,0,7,3,4,4,1,0,27,13,0,0,1,0,29,3,1,0,1,3,0,0,1,4,0,9,0,0,1,0,3,3,7,7,2,0,27,9,1,0,1,0,richg002,noesh001,smitj002,richg002,noesh001,0.22857142857142856,0.10344827586206896,0.35714285714285715,0.23529411764705882,0.5142857142857142,0.2413793103448276,0.8714285714285714,0.4766734279918864,1.0,0.0
20140701,ANA,AL,82,CHA,AL,85,7,5,54,CHI12,20233.0,34,12,1,0,1,7,0,0,1,6,2,3,0,1,4,0,7,6,5,5,1,0,27,10,0,0,1,0,35,9,1,0,2,5,0,0,1,2,0,10,2,0,1,0,6,3,7,7,1,0,27,17,0,0,4,0,weavj003,carrs001,smitj002,weavj003,carrs001,0.35294117647058826,0.2571428571428571,0.4634146341463415,0.3157894736842105,0.47058823529411764,0.45714285714285713,0.9340028694404592,0.7729323308270677,1.0,1.0
20140702,ANA,AL,83,CHA,AL,86,2,3,52,CHI12,18207.0,33,7,0,0,2,2,0,0,0,2,0,12,0,1,0,0,6,2,3,3,0,0,25,10,0,0,1,0,33,9,1,0,0,3,0,0,0,2,0,6,0,0,1,0,7,2,2,2,0,0,27,5,0,0,1,0,putnz001,morim002,,skagt001,dankj001,0.21212121212121213,0.2727272727272727,0.2571428571428571,0.3142857142857143,0.3939393939393939,0.30303030303030304,0.651082251082251,0.6173160173160173,0.0,1.0
20140703,HOU,AL,87,ANA,AL,84,2,5,51,ANA01,37625.0,33,8,3,0,0,2,0,0,0,4,0,9,1,0,1,0,8,2,5,5,0,0,24,7,0,0,3,0,29,9,2,0,0,5,0,1,0,3,0,6,0,0,2,0,4,4,2,2,0,0,27,9,0,0,1,0,shoem001,oberb001,smitj002,oberb001,shoem001,0.24242424242424243,0.3103448275862069,0.32432432432432434,0.36363636363636365,0.3333333333333333,0.3793103448275862,0.6576576576576576,0.7429467084639498,1.0,0.0
20140704,HOU,AL,88,ANA,AL,85,6,7,51,ANA01,43557.0,35,8,0,0,3,6,0,0,0,2,0,11,0,0,0,0,4,5,7,7,0,0,24,13,0,0,2,0,37,16,3,0,2,6,0,0,0,1,0,7,1,0,2,0,7,4,6,6,0,0,27,9,0,0,0,0,smitj002,sippt001,,keucd001,wilsc004,0.22857142857142856,0.43243243243243246,0.2702702702702703,0.4473684210526316,0.4857142857142857,0.6756756756756757,0.7559845559845559,1.1230440967283073,1.0,1.0
20140705,HOU,AL,89,ANA,AL,86,5,11,51,ANA01,40479.0,35,8,1,0,1,5,0,0,1,3,1,12,1,0,0,0,7,5,11,11,2,0,24,4,0,0,0,0,39,14,3,0,3,11,0,0,0,4,1,9,2,0,0,0,8,4,5,5,1,0,27,8,0,0,0,0,rothm001,bassa001,,felds001,santh001,0.22857142857142856,0.358974358974359,0.3076923076923077,0.4186046511627907,0.34285714285714286,0.6666666666666666,0.6505494505494506,1.0852713178294573,1.0,1.0
20140706,HOU,AL,90,ANA,AL,87,1,6,51,ANA01,33552.0,33,7,1,0,0,1,0,0,0,1,0,12,1,0,1,0,6,4,4,4,0,0,24,14,2,0,3,0,28,8,0,0,1,4,1,0,1,4,0,8,1,2,2,0,4,4,1,1,1,0,27,7,0,0,1,0,richg002,mchuc001,,mchuc001,richg002,0.21212121212121213,0.2857142857142857,0.23529411764705882,0.3939393939393939,0.24242424242424243,0.39285714285714285,0.4777183600713013,0.7867965367965368,1.0,1.0
20140707,TOR,AL,91,ANA,AL,88,2,5,51,ANA01,38189.0,32,6,0,0,1,2,0,1,0,0,0,5,0,0,0,0,4,4,5,5,0,0,24,6,1,0,0,0,34,10,4,0,0,5,0,1,0,4,0,6,0,0,0,0,10,6,2,2,0,0,27,9,0,0,0,0,shoem001,happj001,smitj002,happj001,weavj003,0.1875,0.29411764705882354,0.18181818181818182,0.358974358974359,0.28125,0.4117647058823529,0.4630681818181818,0.7707390648567118,1.0,1.0
